id,username,text,Hate
1.84E+18,fhlp_mc,@charliekirk11 America's is waking up to the fact that Kamala Harris and Joe Biden prioritize illegals while Americans die.,
1.84E+18,manzanarezrobin,"@RpsAgainstTrump Twitter is the name, and hopefully Musk disappears when Kamala Harris wins, since he only bought Twitter to election meddle.",
1.84E+18,Bables1234,"@StoneJAlex @harryjsisson It does not make any sense that a MAGA supporter such as yourself is denying the crimes Miss.Peter's committed. She committed election fraud for Trump. As a Trump supporter, this should be celebrated. I guarantee Trump is gloating over this. The fact that so many people",
1.84E+18,SherryG2020,"@BlueATLGeorgia Tina: Remember the MAGA refrain to those being arrested. ""Stop resisting! Keep quiet &amp; let them cuff you! If they pull a gun on you, prepare to die 'cuz you obviously deserve it, right?"" Your orange god did NOTHING to help you, though you gave all for him. #FAFO'd for a Big Lie.",
1.84E+18,CDAKORTE,"@IvankaNews_ I consider her the leader of The Democratic Party of Political and Social Terrorism who wants to destroy my country and the future of my children, grandchildren and all future generations.",
1.84E+18,MAGA_WI_Patriot,"I'm no fan of Kamala Harris, but you must have a very uninformed or ignorant view of Scripture to think this",
1.84E+18,RulerBait,@QasimRashid MAGA are upset all FEMAs money went to non-Americans actually. That money we poured into taxes could have been used to save the very people that had to give government money,
1.84E+18,idesofmarch205,"@ogden_robyn @Alan_Covington A McKinsey consultant working for billionaires is not the future of the Democratic party. It's the present, and it's why this country is so unbelievably fucked up.",
1.84E+18,No1Qb,@TheSGTJoker @GOP When Trump goes to jail I will be over it. This kind of thing shall never be allowed to do again. The only way to ensure it never happens again is by setting an example. His lies put him there and led the happenings that day.,
1.84E+18,GaylordtheK93,"We know Republicans aren't smart enough to be this stupid. Seriously, the entire GOP should be tested for using illegal drugs.
 Not everyone can handle Canadian Weed... 
 Don't be a hero folks!!! https://t.co/sH6FnhADEs",
1.84E+18,EddylineRio,"MAGA GOP doesn't give a shit about us. They're just a brutal mirror of Trump: #TrumpDoesntGiveAShitAboutUs #TrumpIsForTrump Let's save ourselves, our country and Democracy. Vote Blue all the way on Nov. 5. #HarrisWalz2024 #VoteBlueUpandDownBallot",
1.84E+18,cherylc10467018,Liz Cheney has shown the world how great she really is.The MAGA people will be short lived.The Cheney name is all we need...,
1.84E+18,L70HA,The democratic party wants to destroy freedom and the 1st amendment. They aren't just illegally charging and indicating Trump but ANYONE who stands up to them. They want totalitarian rule. They want to be an elite ruling class.,
1.84E+18,Gestenslag63053,"@elonmusk Kamala is a LIAR! 
 
 DNC / DEMOCRATS - Flooding our country deliberately with 14,000,000 ILLEGAL IMMIGRATES who falsely claimed ASYLUM to FRAUDULENTLY get benefits! The ICING on the SHIT PIE! The DNC DEMOCRATS want to GIVE THE ILLEGAL IMMIGRATES the RIGHT TO VOTE! 
 
 WHY? So the",1
1.84E+18,Stonecuttermc,@NicholasKruge Joe Biden And Kamala Harris have the Blood of Countless Americans on their hands and No one holds them to account! they fly these killers in under the cover of darkness to Murder more Americans,
1.84E+18,Stephan31133535,"@Bubblebathgirl @elonmusk And GOP, has to do something . The democrats have declared war on AMERICANS and their property.",
1.84E+18,BP4Politics,"Nobody thinks Kamala Harris has a chance to win 100 million votes! If she wins, it will likely be a narrow electoral college affair. But if I were a betting man, I'd bet on Trump. https://t.co/TYlNS5P7Js",
1.84E+18,OldLiberal60,@atrupar MTG is the cherry on top of the crazy bananas GOP.,
1.84E+18,DanFerreira77,"KAMALA HARRIS LOVE TRUMP POLICIES, AND SHE WANTS TO BUILD THE WALL TOO AND SHE RESCUING ALL CATS, TO PROTECT THEM FROM EVIL, KAMALA WILL VOTE FOR TRUMP 2024 AND ENDORSING COUPLE BUCKS FOR HIS CAMPAIGN AS THANK YOU FOR ALL THE POLICIES IDEAS HE BROUGHT TO THE TABLE, CHRISTMAS IS https://t.co/5r07NhuYvv",
1.84E+18,wellyworldfl,@elonmusk Someone is hell bent on destroying America.,
1.84E+18,u_rocks4,@_Aaron_Newborn @ChrisDJackson MAGA are radicalized domestic extremists and crazed cultists who worship their prolific pathological lying psychopathic lifelong criminal conman mobster traitor dictator god who is losing his fucking mind.,
1.84E+18,IsaakEthan,@JackPosobiec Just like Canadian Tax Dollars USA Tax dollars went to Ukraine and every other country America supports.,
1.84E+18,rhkirkland,Trump Falsely Claims Kamala Harris' Rally Crowd Was 'Fake' And AI-Generated. The photo really looks like it was AI generated to me!! Look for yourself. https://t.co/5OFjnCcS9C,
1.84E+18,Lyndsel317,@eveforamerica @68ChevelleGirl The black and brown do not look good together- IMO.,
1.84E+18,aagcobb1,@PhillipsPOBrien Most Americans do not consume any news so to them nothing is happening. Democrats must pay for time on shows and social media Americans do consume to tell them what the GOP will do to them if they don't go to the polls and vote for Democrats.,
1.84E+18,Kimberl28234407,"The stories are ripping my heart out. I've never felt more helpless in my life. 
 
 What I HAVE been doing is HAMMERING every @GOP address I can find, BLASTING THEM, &amp; demanding that SOMEONE with authority get FEMA to do their jobs, utilizing &amp; coordinating the efforts of citizens.",
1.84E+18,carol28610,@GieseTeamRealty @david_arcano @CPAC Biden brought down the debt.Trump upped it by 8trillion dollars.,
1.84E+18,veganfishcake,@ElectionMapsUK This makes the Green Party the largest party on Lancaster City Council for the first time ever!,
1.84E+18,1Nicdar,"This Is How You Lead!
 
 1:00 PM Thursday, Florida Governor Ron DeSantis announced that he would direct the Florida National Guard and the Florida State Guard to critical Florida ports affected by the strike to restore and resume operations. 
 
 Less than 8 hours later, the https://t.co/z5VpTQFLDV",
1.84E+18,RhondaLWeaver1,@TheTVConsPiracy @JournalistJG I don't think we would be here without Trump/GOP. All of it is based on lies told. The democrats I know are worried about the elections because they believe that election deniers will hijack the election and there seems to be a real threat of that.,
1.84E+18,v_civc71598,@AesPolitics1 @DrJillStein IS A FACIST SIMP FOR TRUMP AND THE GOP ..,
1.84E+18,valewolf11,"The entire GOP are rotten to the core with no loyalty to our Constitution &amp; country. You can say Dems are too, I didn't see them spending 4th of July w former Communist KGB spook Putin in Russia. Nor do I see them in willful abandonment of duty en mass like the Republican party.",
1.84E+18,Noissim12,"As a drug cartel war rages south of America's border, the Leftist Extremist government has taken away guns of the police! THIS is what Kamala Harris has been allowing to spread into the United States across open borders!
 https://t.co/isQG4P0wUS",
1.84E+18,politicsarefuge,"@CollinRugg @elonmusk Kamala Harris's advocacy for a pathway to citizenship is part of her broader immigration policy stance, which also includes strengthening border security, tackling transnational crime, and addressing the humanitarian aspects of immigration. Her approach aims to balance",
1.84E+18,AF_okjody,@imjdsharp Unfortunately the republicans were complicit. None of this was possible without GOP votes and the leader of our party Donald Trump says @SpeakerJohnson is doing a fantastic job,
1.84E+18,JOELWEINBERGER8,Reprehensible as Nixon &amp; @GOP . Such blasphemyneed to be sourced before stating on Your show. Too often pushing for #republicans without taking a stand for #wethepeople. Not for the #wealthy like @colbertlateshow hawking against #democracy . YOU HAVE NOT LIVED THE 80 hare YEARS,
1.84E+18,JustBreath1357,This sums up the MAGA/GOP agenda very well. Need to add - Give huge tax cuts to the wealthy / Complain about deficit spending &amp; propose cuts to Social Security &amp; Medicare,
1.84E+18,ThomasT46620,@mazemoore I am predicting Civil War if Kamala Harris wins . It will be Communists vs Americans ! Ask yourself where did these illegals come from ? That's right ! They are Communists !,
1.84E+18,jonathanaddy,@TaraBull808 Why because she broke the law but for trump. Law n order unless it's maga who break the law! Shows how bad maga really are.,
1.84E+18,MaryAnn46033044,"@atrupar Actually GOP has repeatedly denied more funding for FEMA, especially Southern States like Florida, Alabama and Tennessee to name a few",
1.84E+18,inezonahorse,@MichaelSamario @guelphgirlchris Imagine the reaction of MAGA if a poor person of color demanded a magnetic mattress or a waterbed with a heater or some crazy thing like that. We can all imagine the outrage. She seems to think a rich white lady should be treated like a princess in prison.,
1.84E+18,carol28610,@GieseTeamRealty @david_arcano @CPAC That debt card started with George Bush was not made better by Trump and will be there until it's paid down hope for smooth sailing . After Covid every large country on the planet was in debt.,
1.84E+18,mheinz16,"@DefiantBaptist I keep hearing that he isn't going to listen to the same people this time so he'll make better choices, but it gives me no comfort knowing Don Jr, Tucker, RFK Jr and Tulsi will be in his ear.",
1.84E+18,jonpq21,"@HuskMelon50776 @RyanHugeBrain @DefiantLs OK, good that the Democrats are marginally better than the Republicans for all those concerns then. 
 Deficits always go up MORE under Republicans. Trump wd escalate in the Middle East in a big way. GOP wants to get rid of regulations to screw over regular ppl + enrich huge corps.",
1.84E+18,ruralmona,@axian @TheRealThelmaJ1 She's also an adult and has to take responsibility for the ramifications of her poor judgment and criminal conduct. Hard to feel sympathy for these willfully ignorant MAGA Trump cult followers. A tragedy of her own making.,
1.84E+18,DorisKnox17,"@_wake_up_USA No, just a liar and turncoat to the Republican Party!",
1.84E+18,AsherManny67037,"@Jim_Jordan I can tell it's over and we've already lost, when all our tough guy GOP leaders (the soft side of the uniparty pillow) can do is cry on X.",
1.84E+18,skychauhanz,@Tim_Walz MAGA doesn't want warmongers like Liz Cheney,
1.84E+18,Bombaymeister,"Every time I see garbage policies from the Democratic party and toy with the idea that maybe Americans need to give Republicans a chance, MAGA lunatics come to the fore with venom around Michelle Obama being a 'man named Michael' and other such insane, hateful nonsense and I'm",
1.84E+18,annf1311,@HeatherSue83 @MEnglanderRE Heather. Wake up !!! As a woman? you need to realize that it's the Republican Party that is attacking women's reproductive rights &amp; freedoms. I can't describe what we think about women that condone these actions. Your daughters and grandchildren will pass judgement to be sure. https://t.co/zFIhl8d9MD,
1.84E+18,SocialNerdity,"Kamala Harris is an existential threat to the USA.
 
 That's why our foreign enemies are not putting out contracts on her life.",
1.84E+18,thatguy41961084,@NC_Governor @POTUS Sad to see the amount of MAGA in these replies posting actual Russian disinformation about the democrats spending FEMA money on illegals or people only getting $750. Two of the biggest lies about this most recent disaster. They have to lie to hide Rs voted against FEMAs budget.,
1.84E+18,ThOG11111,@PatriotXV11 @realDonaldTrump So many empty slogans and no courage to take on Harris in a second TV debate. Trump is a pathetic coward. Kamala Harris will slow you down.,
1.84E+18,Waynewayne12345,"@texan_maga @DougMackeyCase @thevivafrei She stole and tampered with a voting machine, SCOTUS won't hear the case if it gets to them. Sorry ,douchebag",
1.84E+18,BaldyRuddRudd,"This.
 
 The fact the GOP candidate is getting nailed in court 32 days before the election is the fault of one man:
 
 Donald J. Trump.",
1.84E+18,OpticChrissss,"@SenMikeLee We doing anything beyond mean tweets and strongly worded letters? People are literally dying out there. 
 
 Every GOP politician needs to get in front of a microphone and demand action. 
 
 Then pledge no more money for Ukraine or the illegals until the recovery efforts are funded",
